city,date_time,cloud_cover
2018-01-01 00:00:00,Birmingham,0
2018-01-01 00:00:00,Bristol,32
2018-01-01 00:00:00,Cambridge,40
2018-01-01 00:00:00,Glasgow,40
2018-01-01 00:00:00,Ipswich,20
2018-01-01 00:00:00,London,68
2018-01-01 00:00:00,Manchester,92
2018-01-01 00:00:00,Thurso,92
2018-01-01 00:00:00,York,40
2018-01-01 01:00:00,Birmingham,0
2018-01-01 01:00:00,Bristol,32
2018-01-01 01:00:00,Cambridge,20
2018-01-01 01:00:00,Glasgow,75
2018-01-01 01:00:00,Ipswich,20
2018-01-01 01:00:00,London,20
2018-01-01 01:00:00,Manchester,92
2018-01-01 01:00:00,Thurso,92
2018-01-01 01:00:00,York,20
2018-01-01 02:00:00,Birmingham,75
2018-01-01 02:00:00,Bristol,92
2018-01-01 02:00:00,Cambridge,1
2018-01-01 02:00:00,Glasgow,75
2018-01-01 02:00:00,Ipswich,1
2018-01-01 02:00:00,London,48
2018-01-01 02:00:00,Manchester,92
2018-01-01 02:00:00,Thurso,92
2018-01-01 02:00:00,York,12
2018-01-01 03:00:00,Birmingham,40
2018-01-01 03:00:00,Bristol,92
2018-01-01 03:00:00,Cambridge,1
2018-01-01 03:00:00,Glasgow,75
2018-01-01 03:00:00,Ipswich,1
2018-01-01 03:00:00,London,48
2018-01-01 03:00:00,Manchester,92
2018-01-01 03:00:00,Thurso,92
2018-01-01 03:00:00,York,40
2018-01-01 04:00:00,Birmingham,20
2018-01-01 04:00:00,Bristol,75
2018-01-01 04:00:00,Bristol,75
2018-01-01 04:00:00,Cambridge,1
2018-01-01 04:00:00,Glasgow,64
2018-01-01 04:00:00,Ipswich,1
2018-01-01 04:00:00,London,48
2018-01-01 04:00:00,Manchester,40
2018-01-01 04:00:00,Thurso,92
2018-01-01 04:00:00,York,20
2018-01-01 05:00:00,Birmingham,40
2018-01-01 05:00:00,Bristol,0
2018-01-01 05:00:00,Cambridge,1
2018-01-01 05:00:00,Glasgow,88
2018-01-01 05:00:00,Ipswich,1
2018-01-01 05:00:00,London,92
2018-01-01 05:00:00,Manchester,40
2018-01-01 05:00:00,Thurso,88
2018-01-01 05:00:00,York,40
2018-01-01 06:00:00,Birmingham,20
2018-01-01 06:00:00,Bristol,75
2018-01-01 06:00:00,Cambridge,1
2018-01-01 06:00:00,Glasgow,88
2018-01-01 06:00:00,Ipswich,1
2018-01-01 06:00:00,London,20
2018-01-01 06:00:00,Manchester,88
2018-01-01 06:00:00,Thurso,88
2018-01-01 06:00:00,York,40
2018-01-01 07:00:00,Birmingham,20
2018-01-01 07:00:00,Bristol,0
2018-01-01 07:00:00,Cambridge,1
2018-01-01 07:00:00,Glasgow,88
2018-01-01 07:00:00,Ipswich,1
2018-01-01 07:00:00,London,92
2018-01-01 07:00:00,Manchester,40
2018-01-01 07:00:00,Thurso,88
2018-01-01 07:00:00,York,75
2018-01-01 07:00:00,York,75
2018-01-01 08:00:00,Birmingham,20
2018-01-01 08:00:00,Bristol,0
2018-01-01 08:00:00,Cambridge,1
2018-01-01 08:00:00,Glasgow,40
2018-01-01 08:00:00,Ipswich,1
2018-01-01 08:00:00,London,80
2018-01-01 08:00:00,Manchester,40
2018-01-01 08:00:00,Thurso,80
2018-01-01 08:00:00,York,40
2018-01-01 09:00:00,Birmingham,20
2018-01-01 09:00:00,Bristol,40
2018-01-01 09:00:00,Bristol,40
2018-01-01 09:00:00,Cambridge,1
2018-01-01 09:00:00,Glasgow,88
2018-01-01 09:00:00,Ipswich,1
2018-01-01 09:00:00,London,80
2018-01-01 09:00:00,Manchester,20
2018-01-01 09:00:00,Thurso,80
2018-01-01 09:00:00,York,20
2018-01-01 10:00:00,Birmingham,20
2018-01-01 10:00:00,Bristol,0
2018-01-01 10:00:00,Cambridge,20
2018-01-01 10:00:00,Glasgow,88
2018-01-01 10:00:00,Ipswich,20
2018-01-01 10:00:00,London,40
2018-01-01 10:00:00,Manchester,75
2018-01-01 10:00:00,Thurso,80
2018-01-01 10:00:00,York,75
2018-01-01 11:00:00,Birmingham,75
2018-01-01 11:00:00,Bristol,0
2018-01-01 11:00:00,Bristol,0
2018-01-01 11:00:00,Cambridge,1
2018-01-01 11:00:00,Glasgow,75
2018-01-01 11:00:00,Ipswich,1
2018-01-01 11:00:00,London,24
2018-01-01 11:00:00,Manchester,24
2018-01-01 11:00:00,Thurso,88
2018-01-01 11:00:00,York,75
2018-01-01 12:00:00,Birmingham,75
2018-01-01 12:00:00,Bristol,40
2018-01-01 12:00:00,Cambridge,1
2018-01-01 12:00:00,Glasgow,88
2018-01-01 12:00:00,Ipswich,1
2018-01-01 12:00:00,London,90
2018-01-01 12:00:00,Manchester,24
2018-01-01 12:00:00,Thurso,88
2018-01-01 12:00:00,York,8
2018-01-01 13:00:00,Birmingham,20
2018-01-01 13:00:00,Bristol,20
2018-01-01 13:00:00,Cambridge,1
2018-01-01 13:00:00,Glasgow,88
2018-01-01 13:00:00,Ipswich,1
2018-01-01 13:00:00,London,24
2018-01-01 13:00:00,London,24
2018-01-01 13:00:00,Manchester,24
2018-01-01 13:00:00,Thurso,88
2018-01-01 13:00:00,York,8
2018-01-01 14:00:00,Birmingham,20
2018-01-01 14:00:00,Bristol,75
2018-01-01 14:00:00,Cambridge,75
2018-01-01 14:00:00,Glasgow,56
2018-01-01 14:00:00,Ipswich,75
2018-01-01 14:00:00,London,75
2018-01-01 14:00:00,Manchester,75
2018-01-01 14:00:00,Thurso,88
2018-01-01 14:00:00,York,40
2018-01-01 15:00:00,Birmingham,75
2018-01-01 15:00:00,Bristol,75
2018-01-01 15:00:00,Cambridge,90
2018-01-01 15:00:00,Glasgow,56
2018-01-01 15:00:00,Ipswich,90
2018-01-01 15:00:00,London,40
2018-01-01 15:00:00,Manchester,92
2018-01-01 15:00:00,Thurso,88
2018-01-01 15:00:00,York,40
2018-01-01 16:00:00,Birmingham,40
2018-01-01 16:00:00,Bristol,75
2018-01-01 16:00:00,Cambridge,90
2018-01-01 16:00:00,Cambridge,90
2018-01-01 16:00:00,Glasgow,56
2018-01-01 16:00:00,Ipswich,75
2018-01-01 16:00:00,London,40
2018-01-01 16:00:00,Manchester,92
2018-01-01 16:00:00,Thurso,88
2018-01-01 16:00:00,York,40
2018-01-01 17:00:00,Birmingham,75
2018-01-01 17:00:00,Bristol,75
2018-01-01 17:00:00,Cambridge,1
2018-01-01 17:00:00,Glasgow,48
2018-01-01 17:00:00,Ipswich,1
2018-01-01 17:00:00,London,75
2018-01-01 17:00:00,Manchester,44
2018-01-01 17:00:00,Thurso,68
2018-01-01 17:00:00,York,75
2018-01-01 18:00:00,Birmingham,75
2018-01-01 18:00:00,Bristol,40
2018-01-01 18:00:00,Cambridge,90
2018-01-01 18:00:00,Glasgow,75
2018-01-01 18:00:00,Ipswich,75
2018-01-01 18:00:00,London,20
2018-01-01 18:00:00,Manchester,44
2018-01-01 18:00:00,Manchester,44
2018-01-01 18:00:00,Thurso,68
2018-01-01 18:00:00,York,75
2018-01-01 19:00:00,Birmingham,75
2018-01-01 19:00:00,Bristol,75
2018-01-01 19:00:00,Cambridge,90
2018-01-01 19:00:00,Glasgow,90
2018-01-01 19:00:00,Ipswich,75
2018-01-01 19:00:00,London,75
2018-01-01 19:00:00,Manchester,44
2018-01-01 19:00:00,Thurso,68
2018-01-01 19:00:00,York,40
2018-01-01 20:00:00,Birmingham,40
2018-01-01 20:00:00,Bristol,20
2018-01-01 20:00:00,Cambridge,90
2018-01-01 20:00:00,Glasgow,75
2018-01-01 20:00:00,Ipswich,90
2018-01-01 20:00:00,London,40
2018-01-01 20:00:00,Manchester,40
2018-01-01 20:00:00,Thurso,88
2018-01-01 20:00:00,York,40
2018-01-01 21:00:00,Birmingham,20
2018-01-01 21:00:00,Bristol,20
2018-01-01 21:00:00,Cambridge,90
2018-01-01 21:00:00,Glasgow,20
2018-01-01 21:00:00,Ipswich,90
2018-01-01 21:00:00,London,20
2018-01-01 21:00:00,Manchester,80
2018-01-01 21:00:00,Thurso,88
2018-01-01 21:00:00,York,20
2018-01-01 22:00:00,Birmingham,20
2018-01-01 22:00:00,Bristol,44
2018-01-01 22:00:00,Cambridge,90
2018-01-01 22:00:00,Glasgow,40
2018-01-01 22:00:00,Ipswich,90
2018-01-01 22:00:00,London,75
2018-01-01 22:00:00,Manchester,75
2018-01-01 22:00:00,Thurso,88
2018-01-01 22:00:00,York,20
2018-01-01 23:00:00,Birmingham,0
2018-01-01 23:00:00,Bristol,0
2018-01-01 23:00:00,Cambridge,75
2018-01-01 23:00:00,Glasgow,75
2018-01-01 23:00:00,Ipswich,75
2018-01-01 23:00:00,London,40
2018-01-01 23:00:00,Manchester,75
2018-01-01 23:00:00,Thurso,92
2018-01-01 23:00:00,York,75
2018-01-02 00:00:00,Birmingham,0
2018-01-02 00:00:00,Bristol,0
2018-01-02 00:00:00,Cambridge,1
2018-01-02 00:00:00,Glasgow,12
2018-01-02 00:00:00,Ipswich,1
2018-01-02 00:00:00,London,48
2018-01-02 00:00:00,Manchester,20
2018-01-02 00:00:00,Thurso,92
2018-01-02 00:00:00,York,40
2018-01-02 01:00:00,Birmingham,0
2018-01-02 01:00:00,Bristol,0
2018-01-02 01:00:00,Cambridge,1
2018-01-02 01:00:00,Glasgow,12
2018-01-02 01:00:00,Ipswich,1
2018-01-02 01:00:00,London,48
2018-01-02 01:00:00,Manchester,75
2018-01-02 01:00:00,Thurso,92
2018-01-02 01:00:00,York,40
2018-01-02 02:00:00,Birmingham,0
2018-01-02 02:00:00,Bristol,8
2018-01-02 02:00:00,Cambridge,1
2018-01-02 02:00:00,Glasgow,20
2018-01-02 02:00:00,Ipswich,1
2018-01-02 02:00:00,London,48
2018-01-02 02:00:00,Manchester,75
2018-01-02 02:00:00,Thurso,88
2018-01-02 02:00:00,York,75
2018-01-02 03:00:00,Birmingham,0
2018-01-02 03:00:00,Bristol,8
2018-01-02 03:00:00,Cambridge,1
2018-01-02 03:00:00,Glasgow,36
2018-01-02 03:00:00,Ipswich,1
2018-01-02 03:00:00,London,48
2018-01-02 03:00:00,Manchester,75
2018-01-02 03:00:00,Thurso,88
2018-01-02 03:00:00,York,75
2018-01-02 04:00:00,Birmingham,0
2018-01-02 04:00:00,Bristol,8
2018-01-02 04:00:00,Cambridge,20
2018-01-02 04:00:00,Glasgow,75
2018-01-02 04:00:00,Ipswich,1
2018-01-02 04:00:00,London,48
2018-01-02 04:00:00,Manchester,92
2018-01-02 04:00:00,Thurso,88
2018-01-02 04:00:00,York,40
2018-01-02 05:00:00,Birmingham,0
2018-01-02 05:00:00,Bristol,88
2018-01-02 05:00:00,Cambridge,20
2018-01-02 05:00:00,Glasgow,88
2018-01-02 05:00:00,Ipswich,1
2018-01-02 05:00:00,London,32
2018-01-02 05:00:00,Manchester,68
2018-01-02 05:00:00,Thurso,88
2018-01-02 05:00:00,York,0
2018-01-02 06:00:00,Birmingham,0
2018-01-02 06:00:00,Bristol,88
2018-01-02 06:00:00,Cambridge,1
2018-01-02 06:00:00,Glasgow,75
2018-01-02 06:00:00,Ipswich,1
2018-01-02 06:00:00,London,32
2018-01-02 06:00:00,Manchester,40
2018-01-02 06:00:00,Thurso,88
2018-01-02 06:00:00,York,0
2018-01-02 07:00:00,Birmingham,0
2018-01-02 07:00:00,Bristol,88
2018-01-02 07:00:00,Cambridge,1
2018-01-02 07:00:00,Glasgow,75
2018-01-02 07:00:00,Ipswich,1
2018-01-02 07:00:00,London,32
2018-01-02 07:00:00,Manchester,68
2018-01-02 07:00:00,Thurso,88
2018-01-02 07:00:00,York,0
2018-01-02 08:00:00,Birmingham,0
2018-01-02 08:00:00,Bristol,88
2018-01-02 08:00:00,Cambridge,0
2018-01-02 08:00:00,Glasgow,92
2018-01-02 08:00:00,Ipswich,1
2018-01-02 08:00:00,London,64
2018-01-02 08:00:00,Manchester,92
2018-01-02 08:00:00,Thurso,88
2018-01-02 08:00:00,York,0
2018-01-02 09:00:00,Birmingham,75
2018-01-02 09:00:00,Bristol,76
2018-01-02 09:00:00,Cambridge,0
2018-01-02 09:00:00,Glasgow,92
2018-01-02 09:00:00,Ipswich,20
2018-01-02 09:00:00,London,92
2018-01-02 09:00:00,Manchester,92
2018-01-02 09:00:00,Thurso,80
2018-01-02 09:00:00,York,40
2018-01-02 10:00:00,Birmingham,75
2018-01-02 10:00:00,Bristol,76
2018-01-02 10:00:00,Bristol,76
2018-01-02 10:00:00,Bristol,76
2018-01-02 10:00:00,Cambridge,40
2018-01-02 10:00:00,Glasgow,92
2018-01-02 10:00:00,Ipswich,1
2018-01-02 10:00:00,London,92
2018-01-02 10:00:00,Manchester,75
2018-01-02 10:00:00,Thurso,80
2018-01-02 10:00:00,York,20
2018-01-02 11:00:00,Birmingham,75
2018-01-02 11:00:00,Birmingham,75
2018-01-02 11:00:00,Bristol,100
2018-01-02 11:00:00,Bristol,100
2018-01-02 11:00:00,Cambridge,40
2018-01-02 11:00:00,Cambridge,40
2018-01-02 11:00:00,Glasgow,92
2018-01-02 11:00:00,Ipswich,75
2018-01-02 11:00:00,London,75
2018-01-02 11:00:00,London,75
2018-01-02 11:00:00,Manchester,75
2018-01-02 11:00:00,Manchester,75
2018-01-02 11:00:00,Thurso,36
2018-01-02 11:00:00,York,40
2018-01-02 11:00:00,York,40
2018-01-02 12:00:00,Birmingham,75
2018-01-02 12:00:00,Birmingham,75
2018-01-02 12:00:00,Bristol,90
2018-01-02 12:00:00,Bristol,90
2018-01-02 12:00:00,Cambridge,20
2018-01-02 12:00:00,Cambridge,20
2018-01-02 12:00:00,Glasgow,92
2018-01-02 12:00:00,Ipswich,20
2018-01-02 12:00:00,London,90
2018-01-02 12:00:00,London,90
2018-01-02 12:00:00,Manchester,90
2018-01-02 12:00:00,Thurso,36
2018-01-02 12:00:00,York,75
2018-01-02 12:00:00,York,75
2018-01-02 13:00:00,Birmingham,75
2018-01-02 13:00:00,Birmingham,75
2018-01-02 13:00:00,Birmingham,75
2018-01-02 13:00:00,Bristol,90
2018-01-02 13:00:00,Bristol,90
2018-01-02 13:00:00,Cambridge,90
2018-01-02 13:00:00,Cambridge,90
2018-01-02 13:00:00,Glasgow,92
2018-01-02 13:00:00,Ipswich,90
2018-01-02 13:00:00,London,75
2018-01-02 13:00:00,London,75
2018-01-02 13:00:00,London,75
2018-01-02 13:00:00,Manchester,90
2018-01-02 13:00:00,Manchester,90
2018-01-02 13:00:00,Thurso,36
2018-01-02 13:00:00,York,75
2018-01-02 14:00:00,Birmingham,75
2018-01-02 14:00:00,Bristol,90
2018-01-02 14:00:00,Bristol,90
2018-01-02 14:00:00,Cambridge,90
2018-01-02 14:00:00,Cambridge,90
2018-01-02 14:00:00,Cambridge,90
2018-01-02 14:00:00,Glasgow,92
2018-01-02 14:00:00,Ipswich,20
2018-01-02 14:00:00,Ipswich,20
2018-01-02 14:00:00,Ipswich,20
2018-01-02 14:00:00,London,90
2018-01-02 14:00:00,London,90
2018-01-02 14:00:00,London,90
2018-01-02 14:00:00,Manchester,75
2018-01-02 14:00:00,Thurso,88
2018-01-02 14:00:00,York,75
2018-01-02 15:00:00,Birmingham,40
2018-01-02 15:00:00,Bristol,90
2018-01-02 15:00:00,Bristol,90
2018-01-02 15:00:00,Cambridge,75
2018-01-02 15:00:00,Cambridge,75
2018-01-02 15:00:00,Glasgow,92
2018-01-02 15:00:00,Ipswich,90
2018-01-02 15:00:00,Ipswich,90
2018-01-02 15:00:00,London,90
2018-01-02 15:00:00,London,90
2018-01-02 15:00:00,Manchester,40
2018-01-02 15:00:00,Thurso,88
2018-01-02 15:00:00,York,40
2018-01-02 15:00:00,York,40
2018-01-02 16:00:00,Birmingham,40
2018-01-02 16:00:00,Bristol,75
2018-01-02 16:00:00,Bristol,75
2018-01-02 16:00:00,Cambridge,40
2018-01-02 16:00:00,Cambridge,40
2018-01-02 16:00:00,Glasgow,92
2018-01-02 16:00:00,Ipswich,90
2018-01-02 16:00:00,Ipswich,90
2018-01-02 16:00:00,London,75
2018-01-02 16:00:00,Manchester,88
2018-01-02 16:00:00,Manchester,88
2018-01-02 16:00:00,Thurso,88
2018-01-02 16:00:00,Thurso,88
2018-01-02 16:00:00,York,40
2018-01-02 16:00:00,York,40
2018-01-02 17:00:00,Birmingham,0
2018-01-02 17:00:00,Bristol,20
2018-01-02 17:00:00,Bristol,20
2018-01-02 17:00:00,Cambridge,20
2018-01-02 17:00:00,Cambridge,20
2018-01-02 17:00:00,Glasgow,40
2018-01-02 17:00:00,Ipswich,40
2018-01-02 17:00:00,Ipswich,40
2018-01-02 17:00:00,London,40
2018-01-02 17:00:00,Manchester,76
2018-01-02 17:00:00,Manchester,76
2018-01-02 17:00:00,Thurso,88
2018-01-02 17:00:00,York,40
2018-01-02 18:00:00,Birmingham,48
2018-01-02 18:00:00,Bristol,92
2018-01-02 18:00:00,Bristol,92
2018-01-02 18:00:00,Cambridge,20
2018-01-02 18:00:00,Glasgow,56
2018-01-02 18:00:00,Ipswich,20
2018-01-02 18:00:00,London,20
2018-01-02 18:00:00,Manchester,76
2018-01-02 18:00:00,Thurso,88
2018-01-02 18:00:00,York,40
2018-01-02 19:00:00,Birmingham,75
2018-01-02 19:00:00,Bristol,92
2018-01-02 19:00:00,Bristol,92
2018-01-02 19:00:00,Cambridge,40
2018-01-02 19:00:00,Glasgow,56
2018-01-02 19:00:00,Ipswich,20
2018-01-02 19:00:00,London,64
2018-01-02 19:00:00,London,64
2018-01-02 19:00:00,Manchester,76
2018-01-02 19:00:00,Thurso,88
2018-01-02 19:00:00,York,40
2018-01-02 20:00:00,Birmingham,75
2018-01-02 20:00:00,Bristol,90
2018-01-02 20:00:00,Bristol,90
2018-01-02 20:00:00,Cambridge,90
2018-01-02 20:00:00,Glasgow,92
2018-01-02 20:00:00,Ipswich,90
2018-01-02 20:00:00,London,20
2018-01-02 20:00:00,London,20
2018-01-02 20:00:00,London,20
2018-01-02 20:00:00,Manchester,92
2018-01-02 20:00:00,Thurso,88
2018-01-02 20:00:00,York,40
2018-01-02 20:00:00,York,40
2018-01-02 21:00:00,Birmingham,75
2018-01-02 21:00:00,Bristol,90
2018-01-02 21:00:00,Bristol,90
2018-01-02 21:00:00,Cambridge,90
2018-01-02 21:00:00,Cambridge,90
2018-01-02 21:00:00,Glasgow,92
2018-01-02 21:00:00,Ipswich,75
2018-01-02 21:00:00,Ipswich,75
2018-01-02 21:00:00,London,75
2018-01-02 21:00:00,London,75
2018-01-02 21:00:00,Manchester,92
2018-01-02 21:00:00,Manchester,92
2018-01-02 21:00:00,Thurso,88
2018-01-02 21:00:00,York,75
2018-01-02 21:00:00,York,75
2018-01-02 21:00:00,York,75
2018-01-02 22:00:00,Birmingham,75
2018-01-02 22:00:00,Bristol,75
2018-01-02 22:00:00,Cambridge,75
2018-01-02 22:00:00,Cambridge,75
2018-01-02 22:00:00,Glasgow,92
2018-01-02 22:00:00,Ipswich,90
2018-01-02 22:00:00,London,90
2018-01-02 22:00:00,London,90
2018-01-02 22:00:00,Manchester,92
2018-01-02 22:00:00,Thurso,88
2018-01-02 22:00:00,York,75
2018-01-02 22:00:00,York,75
2018-01-02 23:00:00,Birmingham,40
2018-01-02 23:00:00,Bristol,92
2018-01-02 23:00:00,Cambridge,90
2018-01-02 23:00:00,Cambridge,90
2018-01-02 23:00:00,Glasgow,92
2018-01-02 23:00:00,Ipswich,75
2018-01-02 23:00:00,Ipswich,75
2018-01-02 23:00:00,London,92
2018-01-02 23:00:00,London,92
2018-01-02 23:00:00,Manchester,75
2018-01-02 23:00:00,Thurso,92
2018-01-02 23:00:00,York,40
2018-01-03 00:00:00,Birmingham,40
2018-01-03 00:00:00,Bristol,90
2018-01-03 00:00:00,Bristol,90
2018-01-03 00:00:00,Cambridge,75
2018-01-03 00:00:00,Cambridge,75
2018-01-03 00:00:00,Glasgow,92
2018-01-03 00:00:00,Ipswich,75
2018-01-03 00:00:00,Ipswich,75
2018-01-03 00:00:00,London,92
2018-01-03 00:00:00,Manchester,75
2018-01-03 00:00:00,Thurso,92
2018-01-03 00:00:00,York,24
2018-01-03 01:00:00,Birmingham,75
2018-01-03 01:00:00,Bristol,75
2018-01-03 01:00:00,Cambridge,1
2018-01-03 01:00:00,Cambridge,1
2018-01-03 01:00:00,Glasgow,92
2018-01-03 01:00:00,Ipswich,1
2018-01-03 01:00:00,London,92
2018-01-03 01:00:00,Manchester,92
2018-01-03 01:00:00,Thurso,92
2018-01-03 01:00:00,York,20
2018-01-03 02:00:00,Birmingham,40
2018-01-03 02:00:00,Bristol,68
2018-01-03 02:00:00,Bristol,68
2018-01-03 02:00:00,Cambridge,20
2018-01-03 02:00:00,Glasgow,92
2018-01-03 02:00:00,Ipswich,20
2018-01-03 02:00:00,London,40
2018-01-03 02:00:00,Manchester,92
2018-01-03 02:00:00,Thurso,80
2018-01-03 02:00:00,York,76
2018-01-03 03:00:00,Birmingham,40
2018-01-03 03:00:00,Bristol,68
2018-01-03 03:00:00,Bristol,68
2018-01-03 03:00:00,Cambridge,90
2018-01-03 03:00:00,Cambridge,90
2018-01-03 03:00:00,Glasgow,92
2018-01-03 03:00:00,Ipswich,90
2018-01-03 03:00:00,Ipswich,90
2018-01-03 03:00:00,London,56
2018-01-03 03:00:00,Manchester,75
2018-01-03 03:00:00,Thurso,80
2018-01-03 03:00:00,York,40
2018-01-03 04:00:00,Birmingham,75
2018-01-03 04:00:00,Bristol,68
2018-01-03 04:00:00,Bristol,68
2018-01-03 04:00:00,Cambridge,20
2018-01-03 04:00:00,Glasgow,92
2018-01-03 04:00:00,Ipswich,20
2018-01-03 04:00:00,London,40
2018-01-03 04:00:00,Manchester,90
2018-01-03 04:00:00,Thurso,80
2018-01-03 04:00:00,York,40
2018-01-03 05:00:00,Birmingham,75
2018-01-03 05:00:00,Bristol,75
2018-01-03 05:00:00,Bristol,75
2018-01-03 05:00:00,Cambridge,1
2018-01-03 05:00:00,Glasgow,92
2018-01-03 05:00:00,Ipswich,1
2018-01-03 05:00:00,London,40
2018-01-03 05:00:00,Manchester,92
2018-01-03 05:00:00,Thurso,0
2018-01-03 05:00:00,York,75
2018-01-03 06:00:00,Birmingham,75
2018-01-03 06:00:00,Bristol,76
2018-01-03 06:00:00,Cambridge,20
2018-01-03 06:00:00,Glasgow,92
2018-01-03 06:00:00,Ipswich,20
2018-01-03 06:00:00,London,75
2018-01-03 06:00:00,Manchester,90
2018-01-03 06:00:00,Thurso,0
2018-01-03 06:00:00,York,75
2018-01-03 07:00:00,Birmingham,40
2018-01-03 07:00:00,Bristol,40
2018-01-03 07:00:00,Bristol,40
2018-01-03 07:00:00,Cambridge,20
2018-01-03 07:00:00,Glasgow,75
2018-01-03 07:00:00,Ipswich,20
2018-01-03 07:00:00,London,20
2018-01-03 07:00:00,Manchester,90
2018-01-03 07:00:00,Thurso,40
2018-01-03 07:00:00,York,75
2018-01-03 08:00:00,Birmingham,40
2018-01-03 08:00:00,Bristol,40
2018-01-03 08:00:00,Cambridge,40
2018-01-03 08:00:00,Glasgow,75
2018-01-03 08:00:00,Ipswich,75
2018-01-03 08:00:00,London,75
2018-01-03 08:00:00,Manchester,90
2018-01-03 08:00:00,Thurso,20
2018-01-03 08:00:00,York,75
2018-01-03 09:00:00,Birmingham,40
2018-01-03 09:00:00,Bristol,40
2018-01-03 09:00:00,Bristol,40
2018-01-03 09:00:00,Cambridge,75
2018-01-03 09:00:00,Glasgow,92
2018-01-03 09:00:00,Ipswich,75
2018-01-03 09:00:00,London,75
2018-01-03 09:00:00,Manchester,90
2018-01-03 09:00:00,Thurso,20
2018-01-03 09:00:00,York,75
2018-01-03 09:00:00,York,75
2018-01-03 10:00:00,Birmingham,40
2018-01-03 10:00:00,Bristol,40
2018-01-03 10:00:00,Cambridge,20
2018-01-03 10:00:00,Glasgow,92
2018-01-03 10:00:00,Ipswich,75
2018-01-03 10:00:00,London,75
2018-01-03 10:00:00,Manchester,90
2018-01-03 10:00:00,Thurso,40
2018-01-03 10:00:00,York,40
2018-01-03 10:00:00,York,40
2018-01-03 11:00:00,Birmingham,40
2018-01-03 11:00:00,Bristol,75
